"id","est_dis","upm","factor","ictpc"
"260189780312","422","8386",500,21423.688261734
"260189780313","422","8386",500,21423.688261734
"260189780411","422","8386",500,49153.1484478964
"260189780412","422","8386",500,49153.1484478964
"260189780511","422","8386",500,8919.66076048966
"260189780512","422","8386",500,8919.66076048966
"260189780513","422","8386",500,8919.66076048966
"260189780514","422","8386",500,8919.66076048966
"260189780611","422","8386",500,19433.8067521615
"260189780612","422","8386",500,19433.8067521615
"260189780613","422","8386",500,19433.8067521615
"260189780614","422","8386",500,19433.8067521615
"260190740111","421","8387",543,17232.4518928872
"260190740112","421","8387",543,17232.4518928872
"260190740113","421","8387",543,17232.4518928872
"260190740311","421","8387",543,9227.7043209593
"260190740312","421","8387",543,9227.7043209593
"260190740313","421","8387",543,9227.7043209593
"260190740314","421","8387",543,9227.7043209593
"260190740511","421","8387",543,13739.2951961761
"260190740512","421","8387",543,13739.2951961761
"260190740513","421","8387",543,13739.2951961761
"260190740611","421","8387",543,26926.6041783294
"260190740612","421","8387",543,26926.6041783294
"260193000111","422","8388",498,11848.3499140427
"260193000112","422","8388",498,11848.3499140427
"260193000113","422","8388",498,11848.3499140427
"260193000211","422","8388",498,13927.7405356502
"260193000311","422","8388",498,11645.9558880235
"260193000312","422","8388",498,11645.9558880235
"260193000313","422","8388",498,11645.9558880235
"260193000411","422","8388",498,10092.6002203797
"260193000412","422","8388",498,10092.6002203797
"260193000413","422","8388",498,10092.6002203797
"260193000511","422","8388",498,5216.39625131997
"260193000512","422","8388",498,5216.39625131997
"260193000513","422","8388",498,5216.39625131997
"260193000514","422","8388",498,5216.39625131997
"260193000611","422","8388",498,5671.26040715231
"260193000612","422","8388",498,5671.26040715231
"260200130111","422","8389",506,17309.4314318659
"260200130112","422","8389",506,17309.4314318659
"260200130113","422","8389",506,17309.4314318659
"260200130114","422","8389",506,17309.4314318659
"260200130211","422","8389",506,11133.7025183332
"260200130212","422","8389",506,11133.7025183332
"260200130213","422","8389",506,11133.7025183332
"260200130214","422","8389",506,11133.7025183332
"260200130215","422","8389",506,11133.7025183332
"260200130216","422","8389",506,11133.7025183332
"260200130311","422","8389",506,36839.0357288152
"260200130312","422","8389",506,36839.0357288152
"260200130411","422","8389",506,9180.94669575193
"260200130412","422","8389",506,9180.94669575193
"260200130413","422","8389",506,9180.94669575193
"260201050111","422","8390",656,12646.4109929504
"260201050112","422","8390",656,12646.4109929504
"260201050211","422","8390",656,15827.0371389162
"260201050212","422","8390",656,15827.0371389162
"260201050311","422","8390",656,21727.2205595352
"260201050312","422","8390",656,21727.2205595352
"260201050313","422","8390",656,21727.2205595352
"260201050411","422","8390",656,6017.14396738382
"260201050412","422","8390",656,6017.14396738382
"260201050413","422","8390",656,6017.14396738382
"260201050414","422","8390",656,6017.14396738382
"260201050511","422","8390",656,21369.851287466
"260201050512","422","8390",656,21369.851287466
"260201050513","422","8390",656,21369.851287466
"260201050611","422","8390",656,14159.2151155389
"260201050612","422","8390",656,14159.2151155389
"260201270211","422","8391",485,9030.88611181415
"260201270212","422","8391",485,9030.88611181415
"260201270213","422","8391",485,9030.88611181415
"260201270214","422","8391",485,9030.88611181415
"260201270511","422","8391",485,9653.21662961849
"260201270512","422","8391",485,9653.21662961849
"260201270611","422","8391",485,25501.9507366965
"260201270612","422","8391",485,25501.9507366965
"260201270613","422","8391",485,25501.9507366965
"260201270614","422","8391",485,25501.9507366965
"260201270615","422","8391",485,25501.9507366965
"260201590111","422","8392",463,11079.6014378799
"260201590311","422","8392",463,7031.84011559218
"260201590312","422","8392",463,7031.84011559218
"260201590313","422","8392",463,7031.84011559218
"260201590314","422","8392",463,7031.84011559218
"260201590315","422","8392",463,7031.84011559218
"260201590316","422","8392",463,7031.84011559218
"260201590511","422","8392",463,20708.8451270456
"260201590512","422","8392",463,20708.8451270456
"260202820211","422","8393",586,45326.4229211593
"260202820212","422","8393",586,45326.4229211593
"260202820213","422","8393",586,45326.4229211593
"260202820311","422","8393",586,53628.5110227661
"260202820312","422","8393",586,53628.5110227661
"260202820411","422","8393",586,36984.9887926249
"260202820412","422","8393",586,36984.9887926249
"260202820511","422","8393",586,22850.4527242428
"260202820512","422","8393",586,22850.4527242428
"260202820513","422","8393",586,22850.4527242428
"260202820611","422","8393",586,16314.1278005767
"260202820612","422","8393",586,16314.1278005767
"260207160111","421","8394",407,8282.67586378104
"260207160112","421","8394",407,8282.67586378104
"260207160113","421","8394",407,8282.67586378104
"260207160114","421","8394",407,8282.67586378104
"260207160311","421","8394",407,1524.12369286097
"260207160312","421","8394",407,1524.12369286097
"260207160411","421","8394",407,4229.67347606014
"260207160511","421","8394",407,5762.52161056076
"260207160512","421","8394",407,5762.52161056076
"260207160513","421","8394",407,5762.52161056076
"260207160514","421","8394",407,5762.52161056076
"260208580111","421","8395",445,7957.38201341113
"260208580112","421","8395",445,7957.38201341113
"260208580113","421","8395",445,7957.38201341113
"260208580114","421","8395",445,7957.38201341113
"260208580211","421","8395",445,3257.5899690419
"260208580212","421","8395",445,3257.5899690419
"260208580213","421","8395",445,3257.5899690419
"260208580214","421","8395",445,3257.5899690419
"260208580215","421","8395",445,3257.5899690419
"260208580311","421","8395",445,17105.7928861414
"260208580411","421","8395",445,3920.97995397069
"260208580412","421","8395",445,3920.97995397069
"260208580413","421","8395",445,3920.97995397069
"260208580414","421","8395",445,3920.97995397069
"260208580511","421","8395",445,11743.8125139462
"260208580512","421","8395",445,11743.8125139462
"260208580611","421","8395",445,5320.56499140726
"260208580612","421","8395",445,5320.56499140726
"260208580613","421","8395",445,5320.56499140726
"260208580614","421","8395",445,5320.56499140726
"260208580615","421","8395",445,5320.56499140726
"260208580616","421","8395",445,5320.56499140726
"260209800211","421","8396",451,2949.14115563374
"260209800212","421","8396",451,2949.14115563374
"260209800311","421","8396",451,11426.7491811363
"260209800312","421","8396",451,11426.7491811363
"260209800411","421","8396",451,3369.76400764894
"260209800412","421","8396",451,3369.76400764894
"260209800413","421","8396",451,3369.76400764894
"260209800414","421","8396",451,3369.76400764894
"260209800415","421","8396",451,3369.76400764894
"260209800416","421","8396",451,3369.76400764894
"260209800511","421","8396",451,4241.826207245
"260209800512","421","8396",451,4241.826207245
"260209800513","421","8396",451,4241.826207245
"260209800514","421","8396",451,4241.826207245
"260209800611","421","8396",451,6050.37401886415
"260209800612","421","8396",451,6050.37401886415
"260210430111","421","8397",429,10724.6553553073
"260210430112","421","8397",429,10724.6553553073
"260210430113","421","8397",429,10724.6553553073
"260210430114","421","8397",429,10724.6553553073
"260210430211","421","8397",429,4561.2652483147
"260210430212","421","8397",429,4561.2652483147
"260210430213","421","8397",429,4561.2652483147
"260210430214","421","8397",429,4561.2652483147
"260210430215","421","8397",429,4561.2652483147
"260210430311","421","8397",429,4885.47480765353
"260210430312","421","8397",429,4885.47480765353
"260210430313","421","8397",429,4885.47480765353
"260210430314","421","8397",429,4885.47480765353
"260210430411","421","8397",429,10906.5454566423
"260210430412","421","8397",429,10906.5454566423
"260210430413","421","8397",429,10906.5454566423
"260210430414","421","8397",429,10906.5454566423
"260210430511","421","8397",429,13278.9583998402
"260210430512","421","8397",429,13278.9583998402
"260215320111","420","8398",566,12927.1710592853
"260215320112","420","8398",566,12927.1710592853
"260215320113","420","8398",566,12927.1710592853
"260215320114","420","8398",566,12927.1710592853
"260215320311","420","8398",566,4284.86755247594
"260215320312","420","8398",566,4284.86755247594
"260215320313","420","8398",566,4284.86755247594
"260215320411","420","8398",566,13533.9131720916
"260215320412","420","8398",566,13533.9131720916
"260215320413","420","8398",566,13533.9131720916
"260215320414","420","8398",566,13533.9131720916
"260215320415","420","8398",566,13533.9131720916
"260215320511","420","8398",566,4851.85968753634
"260215320512","420","8398",566,4851.85968753634
"260215320513","420","8398",566,4851.85968753634
"260215320514","420","8398",566,4851.85968753634
"260215320515","420","8398",566,4851.85968753634
"260215320516","420","8398",566,4851.85968753634
"260215320611","420","8398",566,2611.4457526447
"260215320612","420","8398",566,2611.4457526447
"260215320613","420","8398",566,2611.4457526447
"260215320614","420","8398",566,2611.4457526447
"260215440111","420","8399",460,772.488624722137
"260215440211","420","8399",460,9149.18353964455
"260215440311","420","8399",460,3643.46908513383
"260215440312","420","8399",460,3643.46908513383
"260215440313","420","8399",460,3643.46908513383
"260215440314","420","8399",460,3643.46908513383
"260215440411","420","8399",460,5274.86446708284
"260215440412","420","8399",460,5274.86446708284
"260215440511","420","8399",460,1634.02931100439
"260215440512","420","8399",460,1634.02931100439
"260215440513","420","8399",460,1634.02931100439
"260215440514","420","8399",460,1634.02931100439
"260215440515","420","8399",460,1634.02931100439
"260215440516","420","8399",460,1634.02931100439
"260215440611","420","8399",460,6271.85913241122
"260215440612","420","8399",460,6271.85913241122
"260217740111","422","8400",520,9997.08074349923
"260217740112","422","8400",520,9997.08074349923
"260217740113","422","8400",520,9997.08074349923
"260217740311","422","8400",520,27982.0966854258
"260219150111","421","8401",226,12730.3655958863
"260219150112","421","8401",226,12730.3655958863
"260219150211","421","8401",226,14945.7102017253
"260219150311","421","8401",226,2715.24929743615
"260219150312","421","8401",226,2715.24929743615
"260219150313","421","8401",226,2715.24929743615
"260219150411","421","8401",226,4570.78746586115
"260219150412","421","8401",226,4570.78746586115
"260219150511","421","8401",226,11096.7357909435
"260219150512","421","8401",226,11096.7357909435
"260219150513","421","8401",226,11096.7357909435
"260219150611","421","8401",226,8551.82213547295
"260219150612","421","8401",226,8551.82213547295
"260221770211","421","8402",449,8075.54056690765
"260221770212","421","8402",449,8075.54056690765
"260221770213","421","8402",449,8075.54056690765
"260221770311","421","8402",449,6416.33685918945
"260221770312","421","8402",449,6416.33685918945
"260221770313","421","8402",449,6416.33685918945
"260221770314","421","8402",449,6416.33685918945
"260221770315","421","8402",449,6416.33685918945
"260221770411","421","8402",449,6126.1214438361
"260221770611","421","8402",449,6493.98683309711
"260221770612","421","8402",449,6493.98683309711
"260223690111","421","8403",472,7598.8434583338
"260223690112","421","8403",472,7598.8434583338
"260223690113","421","8403",472,7598.8434583338
"260223690114","421","8403",472,7598.8434583338
"260223690211","421","8403",472,20390.153321882
"260223690212","421","8403",472,20390.153321882
"260223690213","421","8403",472,20390.153321882
"260223690311","421","8403",472,3750.2439710863
"260223690312","421","8403",472,3750.2439710863
"260223690313","421","8403",472,3750.2439710863
"260223690314","421","8403",472,3750.2439710863
"260223690315","421","8403",472,3750.2439710863
"260223690316","421","8403",472,3750.2439710863
"260223690411","421","8403",472,11100.8631905458
"260223690511","421","8403",472,19840.0437459583
"260223690611","421","8403",472,10082.4000692621
"260224020111","421","8404",475,5024.43337870232
"260224020112","421","8404",475,5024.43337870232
"260224020113","421","8404",475,5024.43337870232
"260224020211","421","8404",475,10884.240705894
"260224020212","421","8404",475,10884.240705894
"260224020311","421","8404",475,6413.22634580941
"260224020312","421","8404",475,6413.22634580941
"260224020313","421","8404",475,6413.22634580941
"260224020314","421","8404",475,6413.22634580941
"260224020411","421","8404",475,6062.72626551053
"260224020412","421","8404",475,6062.72626551053
"260224020511","421","8404",475,16391.6096714376
"260224020611","421","8404",475,3742.60784182586
"260224020612","421","8404",475,3742.60784182586
"260224020613","421","8404",475,3742.60784182586
"260224020614","421","8404",475,3742.60784182586
"260224240111","421","8405",449,7004.05381149251
"260224240112","421","8405",449,7004.05381149251
"260224240311","421","8405",449,11844.2586705459
"260224240312","421","8405",449,11844.2586705459
"260224240313","421","8405",449,11844.2586705459
"260224240314","421","8405",449,11844.2586705459
"260224240411","421","8405",449,17364.009689359
"260224240611","421","8405",449,5157.73216991946
"260224240612","421","8405",449,5157.73216991946
"260224240613","421","8405",449,5157.73216991946
"260225760111","421","8406",433,2916.9485204709
"260225760112","421","8406",433,2916.9485204709
"260225760113","421","8406",433,2916.9485204709
"260225760114","421","8406",433,2916.9485204709
"260225760211","421","8406",433,1785.23873028236
"260225760212","421","8406",433,1785.23873028236
"260225760411","421","8406",433,4839.91528672223
"260225760412","421","8406",433,4839.91528672223
"260225760413","421","8406",433,4839.91528672223
"260225760414","421","8406",433,4839.91528672223
"260225760415","421","8406",433,4839.91528672223
"260225760611","421","8406",433,5049.7931038631
"260225760612","421","8406",433,5049.7931038631
"260229680111","421","8407",401,6499.63410482947
"260229680112","421","8407",401,6499.63410482947
"260229680113","421","8407",401,6499.63410482947
"260229680114","421","8407",401,6499.63410482947
"260229680211","421","8407",401,14146.9161171355
"260229680311","421","8407",401,2047.70368990195
"260229680312","421","8407",401,2047.70368990195
"260229680313","421","8407",401,2047.70368990195
"260229680411","421","8407",401,3116.39095862125
"260229680412","421","8407",401,3116.39095862125
"260229680413","421","8407",401,3116.39095862125
"260229680511","421","8407",401,2750.78386800692
"260229680512","421","8407",401,2750.78386800692
"260229680513","421","8407",401,2750.78386800692
"260229680514","421","8407",401,2750.78386800692
"260229680515","421","8407",401,2750.78386800692
"260229680611","421","8407",401,6661.65682480873
"260229680612","421","8407",401,6661.65682480873
"260229680613","421","8407",401,6661.65682480873
"260230260111","422","8408",524,23383.706036089
"260230260112","422","8408",524,23383.706036089
"260230260113","422","8408",524,23383.706036089
"260230260211","422","8408",524,15157.4101255024
"260230260411","422","8408",524,10703.42117267
"260230260412","422","8408",524,10703.42117267
"260230260413","422","8408",524,10703.42117267
"260230260414","422","8408",524,10703.42117267
"260230260415","422","8408",524,10703.42117267
"260230260511","422","8408",524,21751.4369685081
"260230260512","422","8408",524,21751.4369685081
"260230260513","422","8408",524,21751.4369685081
"260230260514","422","8408",524,21751.4369685081
"260230260515","422","8408",524,21751.4369685081
"260230260611","422","8408",524,28294.3649339443
"260234900111","421","8409",455,6846.30377737363
"260234900112","421","8409",455,6846.30377737363
"260234900113","421","8409",455,6846.30377737363
"260234900311","421","8409",455,14191.0640941323
"260234900312","421","8409",455,14191.0640941323
"260234900313","421","8409",455,14191.0640941323
"260234900611","421","8409",455,6714.22610192688
"260234900612","421","8409",455,6714.22610192688
"260234900613","421","8409",455,6714.22610192688
"260235230111","421","8410",431,15299.3043591529
"260235230112","421","8410",431,15299.3043591529
"260235230113","421","8410",431,15299.3043591529
"260235230211","421","8410",431,1891.06637040863
"260235230212","421","8410",431,1891.06637040863
"260235230311","421","8410",431,15246.1613258219
"260235230312","421","8410",431,15246.1613258219
"260235230411","421","8410",431,8202.08246309426
"260235230412","421","8410",431,8202.08246309426
"260235230413","421","8410",431,8202.08246309426
"260235230511","421","8410",431,4217.58910503027
"260235230512","421","8410",431,4217.58910503027
"260235230611","421","8410",431,6144.86032425846
"260235450111","421","8411",432,10860.6820252381
"260235450211","421","8411",432,4943.02997529635
"260235450212","421","8411",432,4943.02997529635
"260235450213","421","8411",432,4943.02997529635
"260235450214","421","8411",432,4943.02997529635
"260235450215","421","8411",432,4943.02997529635
"260235450311","421","8411",432,6582.26326158183
"260235450312","421","8411",432,6582.26326158183
"260235450411","421","8411",432,4268.13730815354
"260235450412","421","8411",432,4268.13730815354
"260235450413","421","8411",432,4268.13730815354
"260235450414","421","8411",432,4268.13730815354
"260235450511","421","8411",432,7256.62700660755
"260235450512","421","8411",432,7256.62700660755
"260235450513","421","8411",432,7256.62700660755
"260235450514","421","8411",432,7256.62700660755
"260235450515","421","8411",432,7256.62700660755
"260235450516","421","8411",432,7256.62700660755
"260235450517","421","8411",432,7256.62700660755
"260235450611","421","8411",432,8121.4438167745
"260235450612","421","8411",432,8121.4438167745
"260235450613","421","8411",432,8121.4438167745
"260235450614","421","8411",432,8121.4438167745
"260235450615","421","8411",432,8121.4438167745
"260236970111","421","8412",427,6237.86016068979
"260236970112","421","8412",427,6237.86016068979
"260236970113","421","8412",427,6237.86016068979
"260236970114","421","8412",427,6237.86016068979
"260236970115","421","8412",427,6237.86016068979
"260236970211","421","8412",427,35613.7503732542
"260236970311","421","8412",427,13843.7679146255
"260236970321","421","8412",427,15970.7683813305
"260236970322","421","8412",427,15970.7683813305
"260236970331","421","8412",427,9053.55017937333
"260236970411","421","8412",427,18532.5584704236
"260236970412","421","8412",427,18532.5584704236
"260236970413","421","8412",427,18532.5584704236
"260236970511","421","8412",427,5670.77145638381
"260236970512","421","8412",427,5670.77145638381
"260236970513","421","8412",427,5670.77145638381
"260236970611","421","8412",427,7061.3759905449
"260236970612","421","8412",427,7061.3759905449
"260236970613","421","8412",427,7061.3759905449
"260237990211","421","8413",450,15010.3127879542
"260237990212","421","8413",450,15010.3127879542
"260237990213","421","8413",450,15010.3127879542
"260237990311","421","8413",450,6688.38406193514
"260237990312","421","8413",450,6688.38406193514
"260237990313","421","8413",450,6688.38406193514
"260237990314","421","8413",450,6688.38406193514
"260237990411","421","8413",450,15525.8436508197
"260237990412","421","8413",450,15525.8436508197
"260237990511","421","8413",450,17251.414344144
"260237990512","421","8413",450,17251.414344144
"260237990611","421","8413",450,7055.38424038251
"260237990612","421","8413",450,7055.38424038251
"260237990613","421","8413",450,7055.38424038251
"260237990614","421","8413",450,7055.38424038251
"260238520111","421","8414",374,7422.61841254827
"260238520311","421","8414",374,6529.04410559493
"260238520411","421","8414",374,19683.1563975933
"260238520412","421","8414",374,19683.1563975933
"260238520511","421","8414",374,11144.398010292
"260238520512","421","8414",374,11144.398010292
"260238520513","421","8414",374,11144.398010292
"260238520611","421","8414",374,11035.6823204115
"260238520612","421","8414",374,11035.6823204115
"260238520613","421","8414",374,11035.6823204115
"260238520614","421","8414",374,11035.6823204115
"260240840111","421","8415",451,12988.0962373195
"260240840112","421","8415",451,12988.0962373195
"260240840113","421","8415",451,12988.0962373195
"260240840114","421","8415",451,12988.0962373195
"260240840211","421","8415",451,2899.41330365588
"260240840212","421","8415",451,2899.41330365588
"260240840213","421","8415",451,2899.41330365588
"260240840214","421","8415",451,2899.41330365588
"260240840311","421","8415",451,26266.054697778
"260240840411","421","8415",451,7229.32204596395
"260240840412","421","8415",451,7229.32204596395
"260240840413","421","8415",451,7229.32204596395
"260240840414","421","8415",451,7229.32204596395
"260240840415","421","8415",451,7229.32204596395
"260240840511","421","8415",451,4450.73997808084
"260240840512","421","8415",451,4450.73997808084
"260240840513","421","8415",451,4450.73997808084
"260240840514","421","8415",451,4450.73997808084
"260240840515","421","8415",451,4450.73997808084
"260240840611","421","8415",451,4919.3361438142
"260240840612","421","8415",451,4919.3361438142
"260240840613","421","8415",451,4919.3361438142
"260240840614","421","8415",451,4919.3361438142
"260240840615","421","8415",451,4919.3361438142
"260245560111","420","8416",422,2463.68035866276
"260245560112","420","8416",422,2463.68035866276
"260245560113","420","8416",422,2463.68035866276
"260245560114","420","8416",422,2463.68035866276
"260245560211","420","8416",422,10339.9564745617
"260245560212","420","8416",422,10339.9564745617
"260245560213","420","8416",422,10339.9564745617
"260245560214","420","8416",422,10339.9564745617
"260245560311","420","8416",422,6472.34215438268
"260245560312","420","8416",422,6472.34215438268
"260245560511","420","8416",422,2477.16636634518
"260245560512","420","8416",422,2477.16636634518
"260245560513","420","8416",422,2477.16636634518
"260245560514","420","8416",422,2477.16636634518
"260245560515","420","8416",422,2477.16636634518
"260245560611","420","8416",422,3636.76804635791
"260245560612","420","8416",422,3636.76804635791
"260245560613","420","8416",422,3636.76804635791
"260245560614","420","8416",422,3636.76804635791
"260246880111","422","8417",474,14152.6151494159
"260246880112","422","8417",474,14152.6151494159
"260246880211","422","8417",474,1817.71855010005
"260246880212","422","8417",474,1817.71855010005
"260246880213","422","8417",474,1817.71855010005
"260246880411","422","8417",474,6563.41742231575
"260246880511","422","8417",474,21891.1715041286
"260246880512","422","8417",474,21891.1715041286
"260246880513","422","8417",474,21891.1715041286
"260246880611","422","8417",474,8424.90489930125
"260246880612","422","8417",474,8424.90489930125
"260248660111","421","8418",402,22100.4791753872
"260248660211","421","8418",402,9365.67929653907
"260248660212","421","8418",402,9365.67929653907
"260248660213","421","8418",402,9365.67929653907
"260248660214","421","8418",402,9365.67929653907
"260248660215","421","8418",402,9365.67929653907
"260248660311","421","8418",402,16082.7410347147
"260248660312","421","8418",402,16082.7410347147
"260248660411","421","8418",402,12594.4599802842
"260248660412","421","8418",402,12594.4599802842
"260248660413","421","8418",402,12594.4599802842
"260248660511","421","8418",402,9228.65612951763
"260248660512","421","8418",402,9228.65612951763
"260248660513","421","8418",402,9228.65612951763
"260248660514","421","8418",402,9228.65612951763
"260248660611","421","8418",402,10232.990424576
"260248660612","421","8418",402,10232.990424576
"260250080111","420","8419",410,3093.69309050119
"260250080112","420","8419",410,3093.69309050119
"260250080113","420","8419",410,3093.69309050119
"260250080114","420","8419",410,3093.69309050119
"260250080411","420","8419",410,6527.06071296422
"260250080412","420","8419",410,6527.06071296422
"260250080413","420","8419",410,6527.06071296422
"260250080414","420","8419",410,6527.06071296422
"260250080415","420","8419",410,6527.06071296422
"260250080416","420","8419",410,6527.06071296422
"260250080611","420","8419",410,4524.35651313412
"260250080612","420","8419",410,4524.35651313412
"260250080613","420","8419",410,4524.35651313412
"260250080614","420","8419",410,4524.35651313412
"260250080615","420","8419",410,4524.35651313412
"260250900111","420","8420",432,9508.31965179828
"260250900112","420","8420",432,9508.31965179828
"260250900113","420","8420",432,9508.31965179828
"260250900211","420","8420",432,10451.8064970728
"260250900212","420","8420",432,10451.8064970728
"260250900213","420","8420",432,10451.8064970728
"260250900214","420","8420",432,10451.8064970728
"260250900311","420","8420",432,9473.91992262433
"260250900312","420","8420",432,9473.91992262433
"260250900313","420","8420",432,9473.91992262433
"260250900411","420","8420",432,11499.5252275872
"260250900412","420","8420",432,11499.5252275872
"260250900413","420","8420",432,11499.5252275872
"260250900414","420","8420",432,11499.5252275872
"260250900511","420","8420",432,5451.56287617332
"260250900611","420","8420",432,6086.14883678484
"260250900612","420","8420",432,6086.14883678484
"260250900613","420","8420",432,6086.14883678484
"260252280111","421","8421",430,4180.89031806741
"260252280112","421","8421",430,4180.89031806741
"260252280113","421","8421",430,4180.89031806741
"260252280114","421","8421",430,4180.89031806741
"260252280115","421","8421",430,4180.89031806741
"260252280116","421","8421",430,4180.89031806741
"260252280117","421","8421",430,4180.89031806741
"260252280118","421","8421",430,4180.89031806741
"260252280119","421","8421",430,4180.89031806741
"2602522801110","421","8421",430,4180.89031806741
"260252280211","421","8421",430,4953.48559067619
"260252280212","421","8421",430,4953.48559067619
"260252280311","421","8421",430,3586.69957861976
"260252280312","421","8421",430,3586.69957861976
"260252280313","421","8421",430,3586.69957861976
"260252280314","421","8421",430,3586.69957861976
"260252280315","421","8421",430,3586.69957861976
"260252280316","421","8421",430,3586.69957861976
"260252280411","421","8421",430,4846.81673768201
"260252280412","421","8421",430,4846.81673768201
"260252280511","421","8421",430,6304.47491179555
"260252280512","421","8421",430,6304.47491179555
"260252280513","421","8421",430,6304.47491179555
"260252280611","421","8421",430,10325.0286478954
"260252280612","421","8421",430,10325.0286478954
"260252280613","421","8421",430,10325.0286478954
"260252280614","421","8421",430,10325.0286478954
"260252280615","421","8421",430,10325.0286478954
"260252300111","421","8422",442,5049.7931038631
"260252300112","421","8422",442,5049.7931038631
"260252300311","421","8422",442,7911.71912641751
"260252300312","421","8422",442,7911.71912641751
"260252300313","421","8422",442,7911.71912641751
"260252300411","421","8422",442,6966.64446822648
"260252300412","421","8422",442,6966.64446822648
"260252300413","421","8422",442,6966.64446822648
"260252300511","421","8422",442,5242.67628085211
"260252300512","421","8422",442,5242.67628085211
"260252300513","421","8422",442,5242.67628085211
"260252300611","421","8422",442,4926.67517890931
"260253530111","421","8423",491,10410.9308799908
"260253530112","421","8423",491,10410.9308799908
"260253530211","421","8423",491,6057.90447694537
"260253530212","421","8423",491,6057.90447694537
"260253530213","421","8423",491,6057.90447694537
"260253530214","421","8423",491,6057.90447694537
"260253530311","421","8423",491,4979.90340013701
"260253530312","421","8423",491,4979.90340013701
"260253530313","421","8423",491,4979.90340013701
"260253530411","421","8423",491,2402.69434429404
"260253530412","421","8423",491,2402.69434429404
"260253530413","421","8423",491,2402.69434429404
"260253530414","421","8423",491,2402.69434429404
"260253530415","421","8423",491,2402.69434429404
"260253530416","421","8423",491,2402.69434429404
"260253530611","421","8423",491,4092.52473179697
"260253530612","421","8423",491,4092.52473179697
"260253530613","421","8423",491,4092.52473179697
"260253530614","421","8423",491,4092.52473179697
"260254050111","421","8424",454,9869.87616149576
"260254050112","421","8424",454,9869.87616149576
"260254050113","421","8424",454,9869.87616149576
"260254050211","421","8424",454,12993.6027944573
"260254050212","421","8424",454,12993.6027944573
"260254050213","421","8424",454,12993.6027944573
"260254050214","421","8424",454,12993.6027944573
"260254050215","421","8424",454,12993.6027944573
"260254050311","421","8424",454,5128.06164885018
"260254050312","421","8424",454,5128.06164885018
"260254050313","421","8424",454,5128.06164885018
"260254050314","421","8424",454,5128.06164885018
"260254050411","421","8424",454,3533.43960425525
"260254050412","421","8424",454,3533.43960425525
"260254050413","421","8424",454,3533.43960425525
"260254050414","421","8424",454,3533.43960425525
"260254050415","421","8424",454,3533.43960425525
"260254050416","421","8424",454,3533.43960425525
"260254050511","421","8424",454,10302.0547461996
"260254050512","421","8424",454,10302.0547461996
"260254050513","421","8424",454,10302.0547461996
"260254050611","421","8424",454,3886.01060886028
"260254050612","421","8424",454,3886.01060886028
"260254050613","421","8424",454,3886.01060886028
"260256270111","421","8425",454,12203.5005695188
"260256270112","421","8425",454,12203.5005695188
"260256270211","421","8425",454,27255.3591446673
"260256270212","421","8425",454,27255.3591446673
"260256270213","421","8425",454,27255.3591446673
"260256270214","421","8425",454,27255.3591446673
"260256270411","421","8425",454,11755.2909475549
"260256270412","421","8425",454,11755.2909475549
"260256270413","421","8425",454,11755.2909475549
"260256270414","421","8425",454,11755.2909475549
"260256270511","421","8425",454,20747.1866085923
"260256270512","421","8425",454,20747.1866085923
"260256270611","421","8425",454,3283.52272870927
"260256270612","421","8425",454,3283.52272870927
"260256270613","421","8425",454,3283.52272870927
"260256270614","421","8425",454,3283.52272870927
"260256270615","421","8425",454,3283.52272870927
"260256270616","421","8425",454,3283.52272870927
"260256270617","421","8425",454,3283.52272870927
"260256270618","421","8425",454,3283.52272870927
"260258030111","420","8426",409,4455.34267129134
"260258030112","420","8426",409,4455.34267129134
"260258030113","420","8426",409,4455.34267129134
"260258030114","420","8426",409,4455.34267129134
"260258030115","420","8426",409,4455.34267129134
"260258030116","420","8426",409,4455.34267129134
"260258030411","420","8426",409,5955.2901551073
"260258030412","420","8426",409,5955.2901551073
"260258030413","420","8426",409,5955.2901551073
"260258030414","420","8426",409,5955.2901551073
"260258030511","420","8426",409,3461.49632155606
"260258030512","420","8426",409,3461.49632155606
"260258030513","420","8426",409,3461.49632155606
"260258030514","420","8426",409,3461.49632155606
"260258030515","420","8426",409,3461.49632155606
"260258030516","420","8426",409,3461.49632155606
"260258030517","420","8426",409,3461.49632155606
"260258030611","420","8426",409,6010.46367847232
"260258850111","420","8427",380,9615.38118098469
"260258850112","420","8427",380,9615.38118098469
"260258850113","420","8427",380,9615.38118098469
"260258850211","420","8427",380,7438.86182979047
"260258850212","420","8427",380,7438.86182979047
"260258850213","420","8427",380,7438.86182979047
"260258850214","420","8427",380,7438.86182979047
"260258850311","420","8427",380,2678.07695554226
"260258850511","420","8427",380,14050.3363347469
"260258850512","420","8427",380,14050.3363347469
"260258850611","420","8427",380,1199.48966563842
"260258970211","420","8428",328,8714.40446729475
"260258970212","420","8428",328,8714.40446729475
"260258970311","420","8428",328,15439.6822975552
"260258970312","420","8428",328,15439.6822975552
"260258970321","420","8428",328,4011.09424485576
"260258970322","420","8428",328,4011.09424485576
"260258970323","420","8428",328,4011.09424485576
"260258970324","420","8428",328,4011.09424485576
"260258970411","420","8428",328,2959.49941083714
"260258970412","420","8428",328,2959.49941083714
"260258970511","420","8428",328,6814.13158360623
"260258970512","420","8428",328,6814.13158360623
"260258970513","420","8428",328,6814.13158360623
"260258970514","420","8428",328,6814.13158360623
